,subject,date,eid,probe,region,f1,accuracy,auroc,chance_level
0,DY_008,2020-03-03,0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9,probe00,VPLpc,0.4634920634920635,0.5564304461942258,0.5242547728033939,0.5564304461942258
0,DY_008,2020-03-03,0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9,probe00,VPM,0.5406593406593406,0.45144356955380577,0.46113375013955565,0.5564304461942258
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,HPF,0.22105263157894736,0.5241157556270096,0.46316856110670546,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,MB,0.5622775800711745,0.6045016077170418,0.6424134284959028,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,MRN,0.6238532110091742,0.6045016077170418,0.7178165477134548,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,NB,0.6191780821917808,0.5530546623794212,0.7030134813639968,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,POST,0.47104247104247104,0.5594855305466238,0.5045378447440303,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,PRE,0.5454545454545454,0.5980707395498392,0.5737509912767644,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,SNr,0.3875968992248062,0.4919614147909968,0.48030663494581016,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,SUB,0.6305732484076433,0.6270096463022508,0.7402194025905366,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,dhc,0.5848375451263538,0.6302250803858521,0.6459379681029165,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,fp,0.548494983277592,0.5659163987138264,0.5970129526830559,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,or,0.5782493368700266,0.4887459807073955,0.7049740065203983,0.6237942122186495
0,DY_009,2020-03-03,158d5d35-a2ab-4a76-87b0-51048c5d5283,probe00,root,0.5380116959064327,0.4919614147909968,0.6225658648339061,0.6237942122186495
0,DY_009,2020-03-02,3c851386-e92d-4533-8d55-89a46f0e7384,probe00,DG-mo,0.22077922077922077,0.6166134185303515,0.4920266197890507,0.5782747603833865
0,DY_009,2020-03-02,3c851386-e92d-4533-8d55-89a46f0e7384,probe00,DG-sg,0.25263157894736843,0.5463258785942492,0.4672275238573581,0.5782747603833865
0,DY_009,2020-03-02,3c851386-e92d-4533-8d55-89a46f0e7384,probe00,ProS,0.2275449101796407,0.5878594249201278,0.5357860371672527,0.5782747603833865
0,DY_009,2020-03-02,3c851386-e92d-4533-8d55-89a46f0e7384,probe00,VISl,0.43686006825938567,0.4728434504792332,0.46320944249121043,0.5782747603833865
0,DY_009,2020-03-02,3c851386-e92d-4533-8d55-89a46f0e7384,probe00,VISl,0.43686006825938567,0.4728434504792332,0.46320944249121043,0.5782747603833865
0,DY_009,2020-03-02,3c851386-e92d-4533-8d55-89a46f0e7384,probe00,VISl,0.43686006825938567,0.4728434504792332,0.46320944249121043,0.5782747603833865
0,DY_009,2020-03-02,3c851386-e92d-4533-8d55-89a46f0e7384,probe00,VISl,0.43686006825938567,0.4728434504792332,0.46320944249121043,0.5782747603833865
0,DY_009,2020-03-02,3c851386-e92d-4533-8d55-89a46f0e7384,probe00,fp,0.09722222222222222,0.5846645367412141,0.4424912104470115,0.5782747603833865
0,DY_009,2020-03-02,3c851386-e92d-4533-8d55-89a46f0e7384,probe00,or,0.5309734513274336,0.49201277955271566,0.48832245102963334,0.5782747603833865
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,MB,0.5902777777777778,0.6205787781350482,0.7912655043802584,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,MRN,0.7089201877934272,0.6012861736334405,0.5776086390840489,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,NOT,0.7157894736842105,0.5659163987138264,0.217885332639431,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,NPC,0.37209302325581395,0.39228295819935693,0.462919594067135,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,OP,0.6711111111111111,0.5241157556270096,0.3040159597536647,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,PPT,0.39639639639639634,0.3536977491961415,0.3788273050568132,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,RPF,0.5333333333333333,0.5048231511254019,0.4756483649926273,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,SUB,0.5512820512820513,0.5498392282958199,0.6257697979009454,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,alv,0.11872146118721459,0.37942122186495175,0.2904414953595282,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,dhc,0.27237354085603116,0.3987138263665595,0.3921415560759823,0.39228295819935693
0,DY_009,2020-02-29,3dd347df-f14e-40d5-9ff2-9c49f84d2157,probe00,fp,0.7152034261241971,0.572347266881029,0.4825873883250933,0.39228295819935693
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,CA,0.5390428211586902,0.4115755627009646,0.33078674948240167,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,CA,0.5390428211586902,0.4115755627009646,0.33078674948240167,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,DG-mo,0.6289592760180995,0.47266881028938906,0.5657763975155281,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,LGd-co,0.5340599455040872,0.45016077170418006,0.4264182194616977,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,LGd-sh,0.5692695214105793,0.45016077170418006,0.357991718426501,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,MB,0.5055555555555555,0.42765273311897106,0.3993581780538302,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,MGv,0.5490196078431373,0.48231511254019294,0.4826086956521739,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,SNr,0.3105022831050228,0.5144694533762058,0.4132505175983437,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,TH,0.5617433414043584,0.4180064308681672,0.3210973084886128,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,VISrl,0.30246913580246915,0.2733118971061093,0.3006004140786749,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,ZI,0.2021276595744681,0.5176848874598071,0.3287991718426502,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,alv,0.23411371237458195,0.26366559485530544,0.26701863354037264,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,cpd,0.30414746543778803,0.5144694533762058,0.4087370600414079,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,fiber tracts,0.6235565819861432,0.4758842443729904,0.3672256728778468,0.5176848874598071
0,DY_009,2020-02-28,55d53b83-4245-4c91-847d-b59dded1c5f6,probe00,fp,0.5913978494623656,0.5112540192926045,0.4621739130434782,0.5176848874598071
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,GRN,0.2567287784679089,0.499302649930265,0.4974915995936547,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,IO,0.12853470437017991,0.5271966527196653,0.4609674142377119,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,LING,0.559718969555035,0.4755927475592748,0.5150699382667813,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,MY,0.3408239700374532,0.5090655509065551,0.5019145112135657,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,NOD,0.5302826379542395,0.5132496513249651,0.5247479878096429,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,PRP,0.632996632996633,0.5439330543933054,0.5992146596858638,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,V,0.13299232736572889,0.5271966527196653,0.5010080487614285,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,arb,0.5055555555555554,0.5034867503486751,0.4997147769008361,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,cbc,0.22388059701492535,0.5648535564853556,0.4901383136672658,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,chpl,0.34050880626223096,0.5299860529986054,0.47935062905368453,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,mlf,0.452991452991453,0.46443514644351463,0.4603461748847386,0.5327754532775453
0,CSHL045,2020-02-27,46794e05-3f6a-4d35-afb3-9165091a5a74,probe01,tspc,0.600243013365735,0.5411436541143654,0.5290614987887786,0.5327754532775453
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,CA,0.4504504504504505,0.6089743589743589,0.5182825254039647,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,DG-mo,0.5706214689265536,0.5128205128205128,0.6029068798933866,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,DG-po,0.583941605839416,0.4519230769230769,0.6313301682492087,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,DG-sg,0.5546218487394958,0.49038461538461536,0.5566799933366651,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,FF,0.37623762376237624,0.5961538461538461,0.5544727636181909,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,LP,0.5617977528089888,0.625,0.6024487756121939,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,MB,0.3893805309734513,0.5576923076923077,0.6119440279860069,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,PoT,0.4235294117647059,0.5288461538461539,0.5089330334832585,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,SGN,0.2954545454545454,0.6025641025641025,0.5071630851241046,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,SNc,0.21686746987951808,0.5833333333333334,0.5155755455605531,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,SPFp,0.5691056910569106,0.49038461538461536,0.48325837081459266,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,bsc,0.523961661341853,0.5224358974358975,0.5149925037481259,0.5576923076923077
0,DY_009,2020-02-27,db4df448-e449-4a6f-a0e7-288711e7a75a,probe00,fiber tracts,0.5606936416184972,0.5128205128205128,0.5282775279027153,0.5576923076923077
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,MB,0.3085250338294993,0.44274809160305345,0.4777804330162979,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,MRN,0.46185567010309275,0.430752453653217,0.41635281747359365,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,PAG,0.6438941076003415,0.5452562704471101,0.508777421975816,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPd,0.640533778148457,0.529989094874591,0.5010204081632653,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPd,0.640533778148457,0.529989094874591,0.5010204081632653,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv,0.358695652173913,0.48527808069792805,0.5156430722171772,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv,0.358695652173913,0.48527808069792805,0.5156430722171772,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv,0.358695652173913,0.48527808069792805,0.5156430722171772,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,RSPv,0.358695652173913,0.48527808069792805,0.5156430722171772,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCdg,0.6270456503014643,0.5278080697928026,0.5037900874635568,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCig,0.49060773480662984,0.49727371864776443,0.5195000716914401,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCiw,0.5985915492957746,0.5027262813522355,0.48365435167041054,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCop,0.5700667302192564,0.5081788440567067,0.5033742771113129,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCsg,0.5134575569358178,0.48745910577971646,0.4881804712517326,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,SCzo,0.5133079847908745,0.4416575790621592,0.430918128375472,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe00,void,0.5626690712353472,0.47110141766630315,0.44541174783730825,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,MB,0.49294245385450597,0.49073064340239914,0.4905845242078096,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,MRN,0.5120879120879122,0.5158124318429662,0.5205969507240835,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,PAG,0.49709864603481624,0.43293347873500543,0.3965803183099938,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,RN,0.531004366812227,0.4143947655398037,0.3803183099937868,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,RSPagl,0.49890590809628,0.5005452562704471,0.49938345361563824,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,RSPagl,0.49890590809628,0.5005452562704471,0.49938345361563824,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,RSPd,0.6626231993934799,0.514721919302072,0.46986330832098655,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,RSPd,0.6626231993934799,0.514721919302072,0.46986330832098655,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,RSPv,0.18887015177065766,0.47546346782988,0.4749486211346365,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,RSPv,0.18887015177065766,0.47546346782988,0.4749486211346365,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,RSPv,0.18887015177065766,0.47546346782988,0.4749486211346365,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,RSPv,0.18887015177065766,0.47546346782988,0.4749486211346365,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SCdg,0.6791044776119403,0.5310796074154853,0.48851742101993023,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SCig,0.6399345335515549,0.520174482006543,0.5065502079051761,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SCiw,0.3526170798898072,0.48745910577971646,0.5381326769583712,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SCop,0.6692307692307694,0.5310796074154853,0.5403097070209817,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SCsg,0.27272727272727276,0.4416575790621592,0.4700114706304067,0.46564885496183206
0,CSHL045,2020-02-26,fa704052-147e-46f6-b190-a65b837e605e,probe01,SCzo,0.43387470997679817,0.4678298800436205,0.45688715767337373,0.46564885496183206
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,COAa,0.13333333333333333,0.4657534246575342,0.4048743623653882,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,GPi,0.3837209302325581,0.5159817351598174,0.4965363058127086,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,MEA,0.6072874493927126,0.5570776255707762,0.6117513697336103,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,RT,0.6371100164203612,0.4954337899543379,0.4992337888615992,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,SI,0.6539792387543252,0.54337899543379,0.5248441337615719,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,em,0.6653771760154739,0.6050228310502284,0.6302768856141234,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe01,int,0.5222929936305732,0.4863013698630137,0.49551818964250477,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,CA,0.6326530612244897,0.5068493150684932,0.3909566093582719,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,DG-mo,0.2985074626865672,0.4634703196347032,0.5307114217939837,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,DG-po,0.6213921901528013,0.4908675799086758,0.5336922980036526,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,DG-sg,0.24464831804281348,0.4360730593607306,0.48846484875202045,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,Eth,0.6451612903225806,0.5730593607305936,0.5228708776791149,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,LP,0.6578449905482042,0.58675799086758,0.5472321934630644,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,PO,0.02459016393442623,0.45662100456621,0.5604152234607552,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.5935251798561151,0.4840182648401826,0.3786552469718916,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.5935251798561151,0.4840182648401826,0.3786552469718916,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.5935251798561151,0.4840182648401826,0.3786552469718916,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.5935251798561151,0.4840182648401826,0.3786552469718916,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.5935251798561151,0.4840182648401826,0.3786552469718916,0.4589041095890411
0,CSHL045,2020-02-25,dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,probe00,VISam,0.5935251798561151,0.4840182648401826,0.3786552469718916,0.4589041095890411
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,CA,0.549165120593692,0.5130260521042084,0.486005416152475,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,CA,0.549165120593692,0.5130260521042084,0.486005416152475,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,DG-mo,0.4650205761316873,0.4789579158316633,0.5070958453311395,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-co,0.31531531531531537,0.3907815631262525,0.41109625668449196,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,LGd-sh,0.44979919678714864,0.45090180360721444,0.4915843959961607,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,TH,0.6926536731634183,0.5891783567134269,0.560263266145619,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.5265225933202357,0.5170340681362725,0.5251182640888523,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.5265225933202357,0.5170340681362725,0.5251182640888523,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.5265225933202357,0.5170340681362725,0.5251182640888523,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.5265225933202357,0.5170340681362725,0.5251182640888523,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,VISrl,0.5265225933202357,0.5170340681362725,0.5251182640888523,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ZI,0.6432532347504621,0.6132264529058116,0.6297819827231592,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,ar,0.6762589928057554,0.5490981963927856,0.4284416563828328,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,fp,0.6199021207177814,0.533066132264529,0.48455710955710957,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe00,or,0.7503267973856209,0.6172344689378757,0.5131204579733991,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,CA,0.44763860369609854,0.46092184368737477,0.4767242561360208,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,CA,0.44763860369609854,0.46092184368737477,0.4767242561360208,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,DG-mo,0.5136986301369862,0.4308617234468938,0.4035547785547785,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,LGd-co,0.6062500000000001,0.49498997995991983,0.4319038804332922,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,LGd-sh,0.6374622356495467,0.5190380761523046,0.38533525298231186,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VISrl,0.43362831858407075,0.48697394789579157,0.5078499931441108,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VISrl,0.43362831858407075,0.48697394789579157,0.5078499931441108,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VISrl,0.43362831858407075,0.48697394789579157,0.5078499931441108,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VISrl,0.43362831858407075,0.48697394789579157,0.5078499931441108,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,VISrl,0.43362831858407075,0.48697394789579157,0.5078499931441108,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,ar,0.6427503736920778,0.5210420841683366,0.49562937062937057,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,fp,0.6933333333333332,0.5390781563126252,0.3494275332510627,0.374749498997996
0,CSHL045,2020-02-24,034e726f-b35f-41e0-8d6c-a22cc32391fb,probe01,or,0.7189542483660131,0.5691382765531062,0.4202402989167695,0.374749498997996
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,BMAp,0.5040650406504066,0.4471299093655589,0.540218867321671,0.6465256797583081
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAc,0.531328320802005,0.4350453172205438,0.6365923795830338,0.6465256797583081
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAl,0.5059523809523809,0.4984894259818731,0.5500439332215034,0.6465256797583081
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CEAm,0.46391752577319584,0.3716012084592145,0.4426471762920362,0.6465256797583081
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,COApl,0.5196078431372549,0.4078549848942598,0.5295550762840482,0.6465256797583081
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,CTXsp,0.5234567901234568,0.4169184290030212,0.5572330058311367,0.6465256797583081
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,GPe,0.4235294117647058,0.4078549848942598,0.42790957744228775,0.6465256797583081
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,IA,0.4012944983818771,0.44108761329305135,0.41972202252576085,0.6465256797583081
0,NYU-11,2020-02-21,56956777-dca5-468c-87cb-78150432cc57,probe01,PA,0.49604221635883905,0.4229607250755287,0.534986820033549,0.6465256797583081
